사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
201608,4호선,성신여대입구,15,7045,24115,65661,72581,48292,37735,36546,40494,40945,37425,40748,44663,53153,57548,41696,35385,35664,34551,16182,2125,1,0,0
201608,4호선,수유(강북구청),115,25586,65076,169722,174594,109275,78244,69194,70786,67657,60897,60896,62144,70890,80672,55778,42014,38594,28839,16195,2593,0,0,0
201608,4호선,숙대입구,17,3397,9101,19840,30886,22822,19535,20080,22275,24086,22933,24420,31080,38159,62690,37125,27210,24985,21064,10211,1546,0,0,0
201608,4호선,신용산,10,1623,4471,10569,14954,12875,12255,14238,15136,17697,17574,21007,23762,37399,73147,44280,27534,23648,17213,7342,1197,0,0,0
201608,4호선,쌍문,98,24883,63346,154956,153833,90154,61704,51569,51261,46836,41058,39407,40507,44210,44165,31423,22020,18228,13965,6957,1000,0,0,0
201608,4호선,이촌,70,1263,6054,14076,18453,13179,10683,12197,18342,18938,18945,24204,29782,29899,34704,15973,11355,10724,6655,2555,310,1,0,0
201608,4호선,창동,2334,18175,48131,113007,99164,62575,48202,45334,46512,44331,39993,41906,44893,50251,53921,35760,28705,29044,23362,11160,2005,0,0,0
201608,4호선,총신대입구,36,7521,21732,56768,72121,43109,32609,31995,33738,34080,31760,32538,33832,38149,50670,34071,30433,28023,25848,12897,1803,0,0,0
201608,4호선,충무로,57,3594,5879,11136,18524,24766,28043,32993,36055,40914,45016,52517,61592,83773,166478,102870,65310,66292,53354,26849,4935,2,0,0
201608,4호선,한성대입구,56,8232,15857,38531,46504,31712,23724,22215,24717,25716,23359,23630,29558,33487,34955,22453,17624,18032,15478,7573,1102,4,0,0
201608,4호선,혜화,24,4988,10230,19518,27359,30314,37644,44016,49674,56652,64000,80020,96330,118350,141652,97410,88357,113959,117819,50470,6670,0,0,0
201608,4호선,회현,15,2927,4389,6574,11108,18009,24902,35594,45897,57976,68011,73988,82355,106068,137893,76747,61054,39000,19290,8431,1110,0,0,0
201608,5호선,강동,20,10633,24893,67665,79833,42172,30200,27606,27186,26415,23759,23937,26630,37492,43762,26810,17141,14666,10403,4767,696,0,0,0
201608,5호선,개롱,6,3313,9553,26757,21469,12615,10058,9802,12071,10203,8879,9552,11224,13520,16912,9106,6226,5775,5371,1197,153,0,0,0
201608,5호선,개화산,0,4332,9228,25673,20956,11512,8352,8252,8642,8163,7070,7378,8358,10934,17809,9074,5258,3853,4113,1312,171,0,0,0
201608,5호선,거여,0,5262,11036,29955,26964,15320,11148,10363,10889,10051,8854,8998,9559,11068,12874,7220,4937,4688,3178,1249,156,0,0,0
201608,5호선,고덕,1,3099,10760,25953,21278,13232,12775,13411,15654,13610,13587,17155,18784,21709,17722,9799,7819,7210,6188,2232,454,0,0,0
201608,5호선,공덕,9,2145,6186,19906,27868,14833,12771,14162,15408,17622,17277,17461,20870,29002,60731,30980,20678,20021,16066,7899,1179,0,0,0
201608,5호선,광나루,0,5438,15237,43678,52025,27605,20428,18982,19644,19901,18030,19615,22992,25600,34003,20718,15029,13081,12659,4456,582,0,0,0
201608,5호선,광화문,2,1536,4180,11935,17352,16834,19144,28519,34153,46745,53429,63475,74301,101820,238379,121419,84372,90124,61311,22816,2598,1,0,0
201608,5호선,군자,32,6115,12237,37230,47985,21002,13316,12071,13358,13872,12362,12627,14441,18298,24121,17275,12458,12640,11487,5946,941,0,0,0
201608,5호선,굽은다리,5,5843,13577,42702,39970,21291,15909,14654,16741,15605,13676,14043,15042,16562,17312,10762,8141,8827,7921,2730,300,0,0,0
201608,5호선,길동,2,4757,9554,26998,29620,16420,12418,11418,11703,12520,11244,10181,10815,12459,15905,9893,7388,5904,4725,1805,228,0,0,0
201608,5호선,김포공항,2,443,2418,8061,8625,8257,6694,9985,11196,13271,16180,19754,20584,24166,30241,22661,19570,15349,16139,5852,461,0,0,0
201608,5호선,까치산,31,25343,46436,143912,153974,78468,50522,43948,44592,41096,35131,32260,34703,37061,37325,27504,20114,17076,13000,6452,1050,1,0,0
201608,5호선,답십리,4,10218,20399,58203,72364,36284,23510,20619,21055,21517,19326,19181,22951,28534,38513,23483,14898,12089,8899,4139,598,0,0,0
201608,5호선,동대문역사문화공원,0,299,559,1085,2021,3103,3876,5029,3156,2973,3445,3972,4334,7506,20656,12815,6399,4888,3523,1483,216,0,0,0
201608,5호선,둔촌동,0,5288,16963,47274,51003,25690,19616,17954,18513,18826,18421,18444,18952,21186,26424,17321,11953,11219,9912,3775,469,0,0,0
201608,5호선,마곡,0,1496,6457,20164,17007,7704,5676,4798,4791,4311,3809,4129,7035,11828,7352,3218,1919,1465,1046,464,106,1,0,0
201608,5호선,마장,0,2766,6344,17449,21152,12290,9152,8457,10989,9468,9304,9536,10335,11894,14251,9311,6224,5629,4387,1868,214,0,0,0
201608,5호선,마천,2,5675,8928,25180,22624,12047,8618,7697,8467,7626,6690,6474,6757,6838,7703,4384,3142,2663,1592,751,93,0,0,0
201608,5호선,마포,5,2789,9360,28821,35399,19741,16248,16938,17666,20434,18968,20380,21285,29752,62984,30751,23556,23757,19364,8300,1088,0,0,0
201608,5호선,명일,7,4163,13796,32887,29561,17416,14287,14196,14787,14199,11417,11608,12391,13037,12574,7785,5788,5412,3850,1359,258,1,0,0
201608,5호선,목동,0,8958,22687,68410,73457,36487,27488,26550,26357,24709,23208,24152,26063,30369,35287,22478,18094,17565,24669,7791,1064,1,0,0
201608,5호선,발산,3,3547,10514,30445,27458,14905,12773,13342,15891,16783,17558,20055,25283,33208,34662,22657,16043,14308,14397,4513,541,0,0,0
201608,5호선,방이,1,2551,7531,18785,17419,10971,9396,8570,9668,10128,9274,10481,11055,12687,20097,13392,9483,10567,11440,2935,281,0,0,0
201608,5호선,방화,0,5194,13054,34454,27059,15659,12852,12339,12586,11906,10602,11728,11448,12366,13821,7019,5144,4143,3160,1539,214,2,0,0
201608,5호선,상일동,0,6054,20783,63069,49141,23191,16299,14220,14637,12434,11242,10932,13368,18714,17723,7757,5014,3740,2219,811,109,1,0,0
201608,5호선,서대문,6,3300,6067,15730,21817,16500,16602,18967,20620,20255,23093,27030,33879,47058,104160,40881,26546,24539,16599,6881,821,0,0,0
201608,5호선,송정,1,4428,11738,33245,33833,21045,16645,15253,14142,13439,12565,12376,13265,16959,21921,14662,9522,8810,7680,3848,660,0,0,0
201608,5호선,신금호,2,3309,6801,19201,25379,12718,8740,7784,8785,8712,7179,7565,9528,10458,10415,7984,4824,4181,3147,1449,231,0,0,0
201608,5호선,신길,13,2538,3539,10224,12300,5470,3907,3495,3856,3702,3196,3370,4343,5246,12394,5697,3853,3488,2471,1219,163,0,0,0
201608,5호선,신정,41,12534,25642,76796,82970,37585,22052,18967,18764,18205,14800,13634,14766,16111,20005,12953,8182,6362,6167,2381,317,0,0,0
201608,5호선,아차산,0,8398,16273,46216,61919,31789,20693,18801,22690,23126,20847,22696,22853,25749,27211,19842,13263,11955,9684,3942,529,0,0,0
201608,5호선,애오개,2,2966,6001,18887,24341,12151,9391,9790,10141,10495,9534,10253,10403,14166,24410,11508,7307,6375,4740,1851,225,2,0,0
201608,5호선,양평,1,2714,6682,19155,19171,9557,7432,6719,6796,7330,6544,7365,8026,10850,30259,13244,7658,6695,4274,1832,262,0,0,0
201608,5호선,여의나루,0,2254,3524,6186,8329,6108,5523,6827,8516,9562,11831,15236,19019,27309,51006,36774,43573,58564,58809,29461,2376,0,0,0
201608,5호선,여의도,1,2878,5152,10790,14427,12429,12706,18507,17715,22092,24191,32359,36260,61859,174371,78253,50110,50509,36082,13931,1477,0,0,0
201608,5호선,영등포구청,3,1277,2264,7538,8252,4467,3850,4055,4169,4089,4240,4870,5128,6952,14087,7424,4474,3736,3199,1465,253,0,0,0
201608,5호선,영등포시장,5,2995,4530,12017,15174,9243,8111,9238,9763,11112,11406,14170,18336,25260,34768,19015,13202,11707,8137,3470,340,0,0,0
201608,5호선,오금,4,1321,3463,10314,9264,5867,4618,4761,5220,5575,5201,5975,6757,6804,14422,6795,4677,3903,3175,1222,93,0,0,0
201608,5호선,오목교,0,5037,18170,52030,55723,32171,26595,28885,32650,34146,36148,41271,47815,58302,82451,51283,53773,41318,36608,12833,1751,0,0,0
201608,5호선,올림픽공원,0,1166,6534,13223,13295,8145,7091,7634,8761,8873,8498,11080,12798,15268,16053,10040,14361,22237,8257,4242,138,0,0,0
201608,5호선,왕십리(성동구청),29,2362,3147,6895,9413,5957,5527,5969,6703,7487,7861,8915,9614,11837,17172,11302,9350,9850,8271,4116,817,1,0,0
201608,5호선,우장산,3,6822,26322,66888,61896,33735,25354,24356,26184,24275,20738,22234,25999,26276,23813,16365,11334,10108,8320,2990,449,0,0,0
201608,5호선,을지로4가,2,371,683,1502,2048,3014,4027,5027,5993,7394,8029,9187,10016,13569,29213,19878,9270,7039,4758,2017,303,0,0,0
201608,5호선,장한평,9,6594,17523,51119,63250,33469,24688,21722,22930,22757,21089,23904,29886,39212,66650,42394,23313,17120,13371,5842,757,1,0,0
201608,5호선,종로3가,12,1874,2591,4126,5940,8303,11920,15308,20751,23582,25421,27933,33262,38771,57331,43018,30109,29359,24216,11331,1480,0,0,0
201608,5호선,천호,20,7853,12907,30866,38642,26599,26425,28892,33828,35541,35991,40681,45468,50176,58376,44861,40649,34080,26605,12789,1938,0,0,0
201608,5호선,청구,16,1753,3280,8197,11802,7219,5577,5986,6000,6320,5408,5945,6179,7067,12532,10072,5835,5011,4198,2031,376,0,0,0
201608,5호선,충정로,5,1205,2476,5736,7331,5147,4177,4996,5284,5704,5896,6599,6510,9278,28061,11495,6499,6283,4125,1976,247,0,0,0
201608,5호선,행당,0,4553,12611,36129,43473,21848,14494,12596,12293,12038,10598,9940,10201,10874,12125,8122,5959,5046,4433,1715,234,0,0,0
201608,5호선,화곡,96,23725,46308,129474,143439,70088,48185,43295,43117,40912,36309,34101,36121,38407,41375,29159,21449,18500,14469,6818,876,0,0,0
201608,6호선,고려대,23,3553,8040,25834,31029,16526,11483,10983,13025,13795,12518,13094,16946,22221,23315,13063,10278,9531,8768,4101,521,1,0,0
201608,6호선,공덕,183,5946,9732,23086,31209,21120,18561,19894,21727,22708,22772,25320,28418,39048,84138,44424,30005,29215,23895,12174,2099,1,0,0
201608,6호선,광흥창,6,3117,7526,19099,25579,16309,12977,14214,15480,14471,13796,14256,15994,20499,33147,19746,12306,12598,8676,3897,518,0,0,0
201608,6호선,구산,9,5471,12803,32777,35313,19885,14073,12346,15523,13213,11011,11997,12334,12514,11839,7656,5565,4895,5139,1693,272,0,0,0
201608,6호선,녹사평(용산구청),19,1733,2763,6748,10206,7550,6536,6442,7730,8980,9893,11632,14439,17424,21344,16055,16186,18937,19811,10919,1036,0,0,0
201608,6호선,대흥,3,2764,5619,14652,20421,12919,9924,9892,11567,11821,11541,12453,15469,18931,26550,14774,10656,10344,10159,4267,655,1,0,0
201608,6호선,독바위,2,2235,5224,14668,14083,7601,5197,4408,4221,4359,3838,3843,4070,4254,3895,2418,1597,1127,844,438,119,0,0,0
201608,6호선,돌곶이,1,7589,14078,37440,42524,22978,15912,14411,13827,13615,12352,12717,12376,14136,14995,12063,7834,6590,5088,2588,443,0,0,0
201608,6호선,동묘앞,64,3892,5393,9692,12666,11562,12108,13185,16063,15824,17170,19218,19865,22081,28273,18007,11425,8585,6855,3591,570,0,0,0
201608,6호선,디지털미디어시티,123,6787,17287,47839,52459,28430,19022,16994,17014,16414,14578,15498,18505,26238,57817,30964,16203,13819,11071,5666,949,5,0,0
201608,6호선,마포구청,19,7752,14496,40740,49696,29840,20581,18880,18845,18685,16822,17831,20161,24521,37449,21951,13890,13921,12152,6361,877,0,0,0
201608,6호선,망원,3,6082,10978,31081,41963,25189,18548,17157,18266,18243,17063,17231,19320,22768,34206,23288,16367,16166,14163,7731,1094,0,0,0
201608,6호선,버티고개,1,944,1921,6360,7294,5339,3869,3577,3878,3374,3206,3388,3354,4591,6538,4648,2969,2508,1927,987,133,0,0,0
201608,6호선,보문,2,4347,8636,25474,39704,18904,12708,11230,12271,11836,10168,9665,11671,13835,19190,12094,8030,7315,6565,3970,630,0,0,0
201608,6호선,봉화산(서울의료원),15,5279,15401,47801,42397,20873,15425,13550,14119,13355,11876,11529,12090,14049,13512,8434,6146,5045,4168,1954,353,0,0,0
201608,6호선,불광,5,1887,4402,13922,14007,7866,7045,8352,9978,11659,11638,12325,13917,15399,15597,11410,8569,7721,6484,2074,318,0,0,0
201608,6호선,삼각지,4,1584,3490,7321,12183,8711,7035,8594,9992,11484,10914,12593,14562,20207,28165,15179,10794,9809,8693,4605,686,0,0,0
201608,6호선,상수,29,4424,6499,12168,15698,10306,8295,8254,10539,14184,14901,16350,18898,24179,33149,25598,23862,29741,33830,20166,3196,0,0,0
201608,6호선,상월곡,31,5161,9063,26672,27875,14636,9840,8802,9189,8249,7087,6981,7883,8782,10125,6993,4193,3273,2270,1379,161,0,0,0
201608,6호선,새절,9,9809,19542,55895,60793,32090,21611,19824,20392,19316,16615,16598,20757,21542,18756,12978,9118,8153,6374,2850,448,1,0,0
201608,6호선,석계,649,8484,21830,57122,58084,31872,22232,18924,19651,18864,16074,15192,16127,17070,17728,13689,9460,8248,7452,4764,840,0,0,0
201608,6호선,신당,63,5941,5790,6854,10477,10026,8538,10534,12952,11280,12485,12773,15809,19130,23083,17036,13142,12652,11370,5332,903,0,0,0
201608,6호선,안암,11,2536,4242,10422,15267,11866,12792,15044,16943,18542,19387,21065,25724,36103,35929,22575,19497,20813,23683,13184,2018,1,0,0
201608,6호선,약수,0,1321,2200,4893,7576,5372,4596,4891,6182,5504,5797,6108,6951,7715,11679,8206,5800,5847,4942,2215,384,0,0,0
201608,6호선,역촌,0,2134,5862,17073,16447,9360,6899,6078,7022,7106,6060,5622,5586,6159,6656,4203,2982,2267,1979,841,104,0,0,0
201608,6호선,연신내,0,0,0,1,3,1,0,1,0,0,0,1,1,1,1,2,0,1,0,2,0,0,0,0
201608,6호선,월곡,18,7538,14393,42741,47342,24589,18048,16163,17057,16817,15167,14849,17407,18760,26305,16853,11722,10380,7876,4313,712,0,0,0
201608,6호선,월드컵경기장,3,1319,3872,10099,11269,7007,6722,8524,9468,10925,12935,15403,18505,19316,19790,15000,14633,27885,28414,14311,1026,0,0,0
201608,6호선,응암,3,11481,26645,77238,85390,43908,28990,26355,26563,26455,22095,20906,22067,24800,25259,18040,13011,10978,8587,4367,644,0,0,0
201608,6호선,이태원,0,12310,9865,13457,17561,14813,13691,14403,17323,21307,23731,26999,31247,36016,42738,38603,36477,44973,49710,32145,4307,0,0,0
201608,6호선,증산,17,8448,16697,43986,49275,27177,17724,14968,15644,15044,12542,11980,12666,13573,14916,10733,7583,6402,5118,2618,446,1,0,0
201608,6호선,창신,7,2696,4726,14238,16654,7909,4865,4057,4380,4962,4095,3907,4286,5384,5360,2813,2667,1872,1194,651,113,0,0,0
201608,6호선,청구,14,1688,3205,8159,10264,6240,4492,5199,5027,5210,4858,5284,5873,6722,12048,10682,6182,5150,3893,2056,306,0,0,0
201608,6호선,태릉입구,3,3344,7073,19801,20846,10428,7808,6664,7735,7711,6654,6399,7754,8202,8512,6223,5158,4357,3646,1982,417,1,0,0
201608,6호선,한강진,16,952,1436,3810,5032,3421,3573,4319,5089,6186,7276,10842,13151,21611,26989,18161,15140,19908,21210,11076,630,0,0,0
201608,6호선,합정,24,4983,7215,16532,24401,17596,14288,14869,16590,17643,17852,19762,22428,28317,44178,33403,26771,29058,30581,17981,3008,1,0,0
201608,6호선,화랑대,5,6127,22029,69122,61962,29112,19819,17085,17567,15868,13769,15131,18271,18491,16501,9725,7019,5744,4386,2150,262,0,0,0
201608,6호선,효창공원앞,2,2606,5544,15597,23238,13388,9960,8980,9704,10321,8857,9310,10924,13956,21339,14581,8885,6818,5898,2798,367,0,0,0
201608,7호선,가산디지털단지,760,7308,10289,19693,21676,19044,19116,21371,27198,34538,36524,44350,53204,115932,307794,167942,98063,94412,52681,21661,2679,0,0,0
201608,7호선,강남구청,8,1823,4633,8424,10817,10064,10128,12266,14141,16792,19782,25108,26049,33646,82212,56866,35792,33740,27795,11983,1848,0,0,0
201608,7호선,건대입구,28,4551,5970,15224,22047,18420,14698,16585,19850,23853,26187,30961,37373,45056,46926,38363,41937,37856,34240,17665,3198,1,0,0
201608,7호선,고속터미널,65,2023,4451,11542,23423,29262,31169,34580,37587,38338,38165,43306,48518,59727,72194,55785,55510,50746,41572,17109,1969,1,0,0
201608,7호선,공릉,10,6671,15084,41827,44890,25421,19250,17844,18589,18545,16802,17557,19343,20754,23987,15822,11792,10412,9082,5107,1025,0,0,0
201608,7호선,광명사거리,222,26058,40475,110522,128694,64777,42887,38026,39589,38606,33159,33400,35609,40471,44484,33332,24658,21994,15358,7028,939,0,0,0
201608,7호선,군자,52,8216,15670,37864,58659,36256,21142,19075,19192,20177,18820,18697,21641,27272,35298,25397,19789,19426,15685,8643,1492,3,0,0
201608,7호선,굴포천,12,5651,14358,37742,36522,19177,13241,12465,13073,12452,11090,10777,11835,13717,15892,10311,7903,7026,6022,3262,623,0,0,0
201608,7호선,까치울,5,2994,9887,27830,31173,15536,9684,8128,8546,8924,7566,7416,7962,9359,9819,7121,5376,5195,3550,1476,172,0,0,0
201608,7호선,남구로,37,16858,18145,37695,43095,27312,18353,16865,17558,17826,16604,17766,20042,29525,74890,46456,26712,20267,13842,6357,961,1,0,0
201608,7호선,남성,2,6276,14194,40142,55772,30558,19712,16985,16816,17661,14607,14373,14787,16547,18266,12566,9900,9352,7732,3592,744,0,0,0
201608,7호선,내방,9,2537,8731,20951,29056,21220,15742,16056,16934,18287,17983,20267,22828,31166,67964,35037,21665,22342,17367,7056,1011,0,0,0
201608,7호선,노원,38,7173,16053,42472,43251,30283,30537,34124,36274,36719,37453,42572,46366,47131,51476,36702,36658,29532,34928,12719,2444,0,0,0
201608,7호선,논현,35,4654,7758,12839,19713,17259,13967,15345,17882,20369,22385,26946,30290,41878,92816,67389,44294,48542,44874,24052,4731,0,0,0
201608,7호선,대림,34,10536,9777,20539,28729,20776,15776,16149,18994,20095,20173,21003,23594,24916,26656,20882,16752,14454,10843,5689,768,0,0,0
201608,7호선,도봉산,31,5170,17432,58538,42452,20053,13197,11934,12154,11552,11498,12782,14021,14852,14125,8752,5069,3587,2270,1156,216,4,1,0
201608,7호선,뚝섬유원지,11,6076,10624,24530,33461,22764,12503,10909,11632,12861,13293,16036,18105,21042,20717,19432,16426,20157,19722,11520,1798,0,0,0
201608,7호선,마들,5,9307,25608,66801,54565,29211,21828,19501,19777,17250,14603,14572,14405,13583,13355,9538,7136,5269,4138,1770,327,0,0,0
201608,7호선,먹골,10,7694,13664,41806,47960,26504,17490,14772,15457,15457,13878,12683,13843,16172,17937,12980,9044,7530,5824,2921,576,1,0,0
201608,7호선,면목,10,11892,23245,63178,78914,40034,24538,20550,21213,20572,18610,17890,19177,20760,21315,19569,12515,9829,7463,3942,681,0,0,0
201608,7호선,반포,2,1231,3641,8602,12553,8892,6733,6301,7803,8931,8900,10544,13518,16327,20199,16065,11945,11273,12012,4116,582,0,0,0
201608,7호선,보라매,6,6028,7864,21109,30775,16570,12095,11255,11803,12190,12460,14750,15485,16644,32118,18328,11411,11671,8853,3746,624,0,0,0
201608,7호선,부천시청,11,5069,16396,42306,35861,17744,14322,15088,16333,15916,16547,18643,21790,27216,30832,21867,23210,18747,15051,6440,1054,1,0,0
201608,7호선,부천종합운동장,8,3638,8306,22837,24748,11930,7542,7187,7370,6468,5536,5322,6409,8553,10556,6049,4771,4827,3126,1303,139,0,0,0
201608,7호선,부평구청,22,7832,27777,66466,48532,25549,17840,16384,16620,14982,13148,13033,13263,18309,17468,11695,9283,7467,6160,2911,451,0,0,0
201608,7호선,사가정,2,9964,21442,56438,69117,39995,26178,22255,23026,22848,19767,19343,20920,24268,26537,21602,15584,13612,11616,6276,1122,0,0,0
201608,7호선,삼산체육관,0,2938,9786,27259,22559,12143,7906,7739,7999,7111,7165,7641,8744,9210,8415,5588,4104,3913,3040,1417,230,1,0,0
201608,7호선,상도,0,5001,12218,35053,44908,27291,17548,16490,16202,16289,14181,14258,16105,19146,21616,12825,9788,9957,8543,4445,805,0,0,0
201608,7호선,상동,3,5000,17931,42419,34373,18770,15758,16660,18888,19908,20120,22525,25301,28235,33560,24011,20874,21931,23419,9248,1591,0,0,0
201608,7호선,상봉,275,11579,20047,54628,65105,35865,23896,22431,22897,23694,21059,21456,23153,28471,36954,29532,21513,20621,17543,8037,1501,0,0,0
201608,7호선,수락산,8,9954,25736,59294,51083,31766,22921,20619,21385,21774,20352,21045,22462,24693,26728,17600,11679,9473,6562,2964,439,0,0,0
201608,7호선,숭실대입구,1,6334,14866,44958,59035,32581,20436,18250,18604,19207,16966,17327,20594,25017,23546,15847,11816,11791,11540,6512,1301,0,0,0
201608,7호선,신대방삼거리,28,11360,19497,53253,75785,39037,24413,23215,24515,21931,20400,20509,21759,23054,30966,22178,15997,13726,11245,5466,862,0,0,0
201608,7호선,신중동,0,5769,18080,48267,42025,23072,18211,17877,19671,19913,18870,20106,21732,26438,39903,23958,25232,16541,13872,6464,1082,0,0,0
201608,7호선,신풍,107,11768,16333,38502,49638,30278,17907,15559,16437,15980,14327,14384,16018,17650,21787,14384,10705,9535,7358,3470,552,0,1,0
201608,7호선,어린이대공원,4,3873,8737,20409,34173,22486,14629,15430,19341,20318,21709,27153,33629,38904,42751,27120,22385,23736,22361,11729,2026,0,0,0
201608,7호선,온수,44,7192,17946,52881,58447,24695,14539,12882,13044,12454,10598,11408,13663,14656,15196,9503,6634,6188,4594,2566,500,0,0,0
201608,7호선,용마산,8,4758,10660,28999,34950,18327,10213,8859,9189,8291,7046,7411,7705,7814,8274,6092,3962,3082,2621,1228,269,0,0,0
201608,7호선,이수,29,6078,11764,29531,47643,30361,22144,21414,23314,25428,24418,26551,28290,31877,46691,30694,28303,29861,29341,16487,2903,1,0,0
201608,7호선,장승배기,6,7588,13040,35290,45561,27670,18483,16784,17238,16798,15622,14899,15130,16124,19754,12655,9675,8908,8290,3678,657,0,0,0
201608,7호선,장암,1,1202,7900,18747,12150,4567,2765,2440,2470,2806,3495,4421,5453,6138,5406,3166,1995,1318,777,245,28,0,0,0
201608,7호선,중계,39,10113,26300,74458,69118,37611,26969,22612,23329,23232,20822,19518,21473,23922,21274,14272,10550,10791,9500,4900,968,0,0,0
201608,7호선,중곡,2,5269,12246,35137,47955,27295,16748,15251,14754,14930,12928,12838,16090,17733,16555,12968,8508,6511,5298,2314,398,0,0,0
201608,7호선,중화,1,9287,16093,42920,49559,28077,18728,16378,17282,15476,14053,13538,15785,18635,22123,16230,10065,8886,6616,3629,661,0,1,0
201608,7호선,천왕,0,5925,13132,36521,39831,21348,13666,11755,11094,10671,9705,10257,11299,12055,12084,8687,6090,4551,3804,1596,287,0,0,0
201608,7호선,철산,15,12668,33329,95725,100328,50823,35550,32312,33078,33507,30525,31744,34679,41136,44867,31396,26040,26345,23526,11182,1803,0,0,0
201608,7호선,청담,31,3853,8702,14704,18927,15759,17170,18459,21159,22467,24819,33004,38674,52518,111088,84421,46965,42387,34450,12098,1441,0,0,0
201608,7호선,춘의,1,4192,9198,22763,23030,13876,9512,9126,9778,9268,8891,8912,10129,20175,33659,17420,13092,13336,6185,2411,268,0,0,0
201608,7호선,태릉입구,38,6714,8253,21975,26298,17368,12628,11344,12568,12664,12103,12692,15939,18258,19598,13613,9712,8819,6984,3523,603,2,0,0
201608,7호선,하계,7,9074,27167,78776,77100,42768,31788,29741,30902,29522,28485,30252,35547,35397,32518,21170,16475,15315,15615,5754,839,0,0,0
201608,7호선,학동,0,3186,6037,9685,13494,12831,12613,14678,17529,20855,24496,30463,32846,47432,146650,90986,47704,45423,34903,14127,2137,0,0,0
201608,8호선,가락시장,4,2771,4511,9307,12543,10529,9364,9822,9425,9710,10104,11391,11669,14472,27126,14299,10278,10384,8972,4286,857,2,0,0
201608,8호선,강동구청,3,4265,11592,33702,41374,22592,15268,14373,14637,14398,13218,14109,14845,17279,30711,14193,9166,8780,5898,2424,371,0,0,0
201608,8호선,남한산성입구,57,10752,22747,59319,65975,34734,22812,20304,20096,18106,16314,15951,17225,20050,27191,14084,9465,7123,4475,1875,266,0,0,0
201608,8호선,단대오거리,10,9574,19251,47972,54235,28701,19207,18007,18296,16841,14721,14442,15785,16673,24001,15158,9897,8260,5862,2534,413,0,0,0
201608,8호선,모란,0,1859,3116,8181,9819,6486,6611,7217,8170,8825,8122,8679,10292,10892,12325,8053,5325,4694,4950,2411,566,0,0,0
201608,8호선,몽촌토성,0,1617,4695,10696,14637,10020,7708,7348,8544,8979,8491,8963,10471,13148,23978,12637,8729,9334,7057,2589,332,0,0,0
201608,8호선,문정,0,1800,5491,14779,18159,11105,7621,7698,8444,8753,8439,9942,16624,27092,40250,16386,10507,9494,12358,2735,395,0,0,0
201608,8호선,복정,4,2532,9728,29898,35181,18295,11187,11504,11158,11094,11743,13065,15951,22420,26060,15209,10545,7747,6500,2428,367,0,0,0
201608,8호선,산성,11,6095,12569,31513,39165,20487,12796,11414,11563,10566,9563,9433,9834,10885,10129,6053,4099,3793,2393,1109,209,0,0,0
201608,8호선,석촌,0,3697,8141,22953,32539,17439,12426,12842,13370,13789,12414,12931,14253,17600,26047,15343,10198,10542,8459,3279,539,1,0,0
201608,8호선,송파,2,1714,5278,11560,15972,9006,7349,7198,9079,7696,7125,8167,11994,11857,15816,8467,5077,4904,4367,1528,198,1,0,0
201608,8호선,수진,0,3835,6690,14783,19427,10679,8048,7753,8869,8580,7826,8379,10945,11718,9459,6251,4812,4732,3133,1303,224,0,0,0
201608,8호선,신흥,0,5554,8406,16235,18974,11862,8590,8142,8281,7723,7362,8357,10008,10624,9504,6673,4961,4450,3284,1494,254,2,0,0
201608,8호선,암사,7,12535,26235,79375,95198,46826,28234,25028,25431,24203,20443,19488,19763,23274,26171,17717,11865,9610,6768,3106,649,1,0,0
201608,8호선,잠실,9,1508,3173,7104,10205,8594,7909,10309,13052,16337,20135,26908,32665,42212,54130,40319,35822,32813,25417,10239,1470,1,0,0
201608,8호선,장지,3,4241,15046,35842,40356,23701,16994,16298,17648,18602,18726,22644,28447,35518,48576,29270,19033,18360,18911,5333,888,0,0,0
201608,8호선,천호,32,11671,21181,54176,71796,38345,25240,23646,25580,26122,24343,26177,28732,34876,42901,29558,24923,21347,17516,8396,1628,0,0,0
201608,9호선,가양,69,14357,31035,78267,71999,42543,33444,31348,32774,30610,27454,27460,30760,33733,50882,26662,18269,17012,12594,5829,1114,0,0,0
201608,9호선,개화,4,3010,14189,42423,31312,14335,11319,8959,7841,6981,6067,5807,6837,8985,10631,5742,3484,2453,1481,610,183,0,0,0
201608,9호선,고속터미널,5,3238,5408,17571,24008,19944,20650,24311,29202,31717,33835,37775,42947,46839,46811,43725,41945,36793,28304,12293,1478,0,0,0
201608,9호선,공항시장,1,3068,4918,10004,10477,6482,5128,5066,5296,5106,4488,4768,4488,4939,5363,3709,2685,2393,2046,1055,228,0,0,0
201608,9호선,구반포,0,510,2045,4791,6211,4517,4055,4428,5029,6224,6249,6055,6161,7511,10308,7371,5079,4746,4139,1334,157,0,0,0
